signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
XME_TwoDayBreakout_D1_2,XME,TwoDayBreakout_D1,2025-06-05 04:00:00+00:00,2025-06-11 04:00:00+00:00,65.02,61.435,-0.1869,0.0,no_slot,3,313.49,8.54,65.02,3.585
EEM_PrevDayBreakout_D1_3,EEM,PrevDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-11 04:00:00+00:00,46.81,46.36,2.0,0.0,no_slot,3,313.49,8.54,46.81,0.45
EEM_TwoDayBreakout_D1_3,EEM,TwoDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,46.81,45.76,1.019,0.0,no_slot,3,313.49,8.54,46.81,1.05
IEMG_PrevDayBreakout_D1_3,IEMG,PrevDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-11 04:00:00+00:00,58.295,57.77,2.0,0.0,no_slot,3,313.49,8.54,58.295,0.525
IEMG_TwoDayBreakout_D1_3,IEMG,TwoDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,58.295,57.06,1.1134,0.0,no_slot,3,313.49,8.54,58.295,1.235
IWD_MeanReversion_D1_3,IWD,MeanReversion_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,190.5,188.41,0.5789,0.0,no_slot,3,313.49,8.54,190.5,2.09
QQQ_MeanReversion_D1_3,QQQ,MeanReversion_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,529.95,522.75,0.5111,0.0,no_slot,3,313.49,8.54,529.95,7.2
VTV_MeanReversion_D1_3,VTV,MeanReversion_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,172.82,171.01,1.0663,0.0,no_slot,3,313.49,8.54,172.82,1.81
XLI_MeanReversion_D1_3,XLI,MeanReversion_D1,2025-06-06 04:00:00+00:00,2025-06-11 04:00:00+00:00,145.0,143.17,-1.0,0.0,no_slot,3,313.49,8.54,145.0,1.83
XLV_MeanReversion_D1_3,XLV,MeanReversion_D1,2025-06-06 04:00:00+00:00,2025-06-11 04:00:00+00:00,133.815,132.59,2.0,0.0,no_slot,3,313.49,8.54,133.815,1.225
