signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
XLV_MeanReversion_D1_3,XLV,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,133.43,133.32,-1.0,0.0,no_slot,1,262.08,5.88,133.43,0.11
XME_PrevDayBreakout_D1_3,XME,PrevDayBreakout_D1,2025-06-18 04:00:00+00:00,2025-06-20 04:00:00+00:00,66.66,66.1,-1.0,0.0,no_slot,1,262.08,5.88,66.66,0.56
XME_TwoDayBreakout_D1_3,XME,TwoDayBreakout_D1,2025-06-18 04:00:00+00:00,2025-06-25 04:00:00+00:00,66.66,64.28,-0.479,0.0,no_slot,1,262.08,5.88,66.66,2.38
EEM_MeanReversion_D1_3,EEM,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,46.62,46.54,-1.0,-1.0,no_slot,1,262.08,5.88,46.62,0.08
IEMG_MeanReversion_D1_3,IEMG,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,57.95,57.86,-1.0,-1.0,no_slot,1,262.08,5.88,57.95,0.09
IWD_MeanReversion_D1_3,IWD,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,188.78,188.63,2.0,-1.0,no_slot,1,262.08,5.88,188.78,0.15
KRE_PrevDayBreakout_D1_4,KRE,PrevDayBreakout_D1,2025-06-20 04:00:00+00:00,2025-06-26 04:00:00+00:00,56.94,55.66,2.0,0.0,no_slot,1,262.08,5.88,56.94,1.28
XLI_MeanReversion_D1_4,XLI,MeanReversion_D1,2025-06-20 04:00:00+00:00,2025-06-20 04:00:00+00:00,143.08,142.12,-1.0,-1.0,no_slot,1,262.08,5.88,143.08,0.96
XLV_MeanReversion_D1_4,XLV,MeanReversion_D1,2025-06-20 04:00:00+00:00,2025-06-20 04:00:00+00:00,133.735,132.49,-1.0,-1.0,no_slot,1,262.08,5.88,133.735,1.245
KRE_PrevDayBreakout_D1_5,KRE,PrevDayBreakout_D1,2025-06-23 04:00:00+00:00,2025-06-24 04:00:00+00:00,56.395,55.585,2.0,0.0,no_slot,1,262.08,5.88,56.395,0.81
XAR_TwoDayBreakout_D1_5,XAR,TwoDayBreakout_D1,2025-06-23 04:00:00+00:00,2025-06-27 04:00:00+00:00,201.21,196.8,2.0,0.0,no_slot,1,262.08,5.88,201.21,4.41
QQQ_MeanReversion_D1_5,QQQ,MeanReversion_D1,2025-06-23 04:00:00+00:00,2025-06-23 04:00:00+00:00,526.635,524.95,-1.0,-1.0,no_slot,1,262.08,5.88,526.635,1.685
KRE_PrevDayBreakout_D1_6,KRE,PrevDayBreakout_D1,2025-06-24 04:00:00+00:00,2025-06-30 04:00:00+00:00,58.38,56.6,0.5955,0.0,no_slot,1,213.32,4.85,58.38,1.78
