signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
EEM_TwoDayBreakout_D1_78,EEM,TwoDayBreakout_D1,2025-09-16T00:00:00-04:00,2025-09-17 04:00:00+00:00,53.27,52.185,55.44,2025-09-23 04:00:00+00:00,53.3,time stop win,win,0.0276,0.25,13.3175,0.2713,0.689355
IEMG_PrevDayBreakout_D1_82,IEMG,PrevDayBreakout_D1,2025-09-22T00:00:00-04:00,2025-09-23 04:00:00+00:00,66.0,65.62,66.76,2025-09-25 04:00:00+00:00,65.62,SL hit,loss,-1.0,0.25,16.5,0.095,0.75046
EEM_PrevDayBreakout_D1_82,EEM,PrevDayBreakout_D1,2025-09-22T00:00:00-04:00,2025-09-23 04:00:00+00:00,53.32,52.915,54.13,2025-09-25 04:00:00+00:00,52.915,SL hit,loss,-1.0,0.25,13.33,0.1013,0.72538
EEM_TwoDayBreakout_D1_82,EEM,TwoDayBreakout_D1,2025-09-22T00:00:00-04:00,2025-09-23 04:00:00+00:00,53.32,52.785,54.39,2025-09-25 04:00:00+00:00,52.785,SL hit,loss,-1.0,0.25,13.33,0.1338,0.691415
QQQ_MeanReversion_D1_85,QQQ,MeanReversion_D1,2025-09-25T00:00:00-04:00,2025-09-26 04:00:00+00:00,594.33,588.52,605.95,2025-10-02 04:00:00+00:00,605.95,TP hit,win,2.0,0.25,148.5825,1.4525,0.402454
KRE_PrevDayBreakout_D1_86,KRE,PrevDayBreakout_D1,2025-09-26T00:00:00-04:00,2025-09-29 04:00:00+00:00,64.36,63.2,66.68,2025-09-29 04:00:00+00:00,63.2,SL hit,loss,-1.0,0.25,16.09,0.29,0.1286
IEMG_PrevDayBreakout_D1_87,IEMG,PrevDayBreakout_D1,2025-09-29T00:00:00-04:00,2025-09-30 04:00:00+00:00,65.86,64.78,68.02,2025-10-06 04:00:00+00:00,67.215,time stop win,win,1.2546,0.25,16.465,0.27,0.603615
EEM_PrevDayBreakout_D1_87,EEM,PrevDayBreakout_D1,2025-09-29T00:00:00-04:00,2025-09-30 04:00:00+00:00,53.335,52.345,55.315,2025-10-06 04:00:00+00:00,54.48,time stop win,win,1.1566,0.25,13.3338,0.2475,0.558005
IEMG_PrevDayBreakout_D1_89,IEMG,PrevDayBreakout_D1,2025-10-01T00:00:00-04:00,2025-10-02 04:00:00+00:00,66.97,65.745,69.42,2025-10-08 04:00:00+00:00,67.22,time stop win,win,0.2041,0.25,16.7425,0.3062,0.603615
KRE_PrevDayBreakout_D1_91,KRE,PrevDayBreakout_D1,2025-10-03T00:00:00-04:00,2025-10-06 04:00:00+00:00,64.13,62.31,67.77,2025-10-10 04:00:00+00:00,62.31,SL hit,loss,-1.0,0.25,16.0325,0.455,-0.0214
IEMG_PrevDayBreakout_D1_92,IEMG,PrevDayBreakout_D1,2025-10-06T00:00:00-04:00,2025-10-07 04:00:00+00:00,67.445,66.77,68.795,2025-10-07 04:00:00+00:00,66.77,SL hit,loss,-1.0,0.25,16.8612,0.1687,0.716345
QQQ_MeanReversion_D1_93,QQQ,MeanReversion_D1,2025-10-07T00:00:00-04:00,2025-10-08 04:00:00+00:00,605.4,603.03,610.14,2025-10-08 04:00:00+00:00,610.14,TP hit,win,2.0,0.25,151.35,0.5925,0.516564
IEMG_MeanReversion_D1_93,IEMG,MeanReversion_D1,2025-10-07T00:00:00-04:00,2025-10-08 04:00:00+00:00,66.85,66.685,67.18,2025-10-08 04:00:00+00:00,67.18,TP hit,win,2.0,0.25,16.7125,0.0412,0.116008
IEMG_MeanReversion_D1_95,IEMG,MeanReversion_D1,2025-10-09T00:00:00-04:00,2025-10-10 04:00:00+00:00,66.65,66.465,67.02,2025-10-10 04:00:00+00:00,66.465,SL hit,loss,-1.0,0.25,16.6625,0.0463,0.250579
EEM_MeanReversion_D1_95,EEM,MeanReversion_D1,2025-10-09T00:00:00-04:00,2025-10-10 04:00:00+00:00,53.96,53.81,54.26,2025-10-10 04:00:00+00:00,53.81,SL hit,loss,-1.0,0.25,13.49,0.0375,0.215808
QQQ_MeanReversion_D1_96,QQQ,MeanReversion_D1,2025-10-10T00:00:00-04:00,2025-10-13 04:00:00+00:00,599.7,589.09,620.92,2025-10-17 04:00:00+00:00,603.84,time stop win,win,0.3902,0.25,149.925,2.6525,0.61546
IEMG_MeanReversion_D1_96,IEMG,MeanReversion_D1,2025-10-10T00:00:00-04:00,2025-10-13 04:00:00+00:00,65.985,64.075,69.805,2025-10-17 04:00:00+00:00,66.925,time stop win,win,0.4921,0.25,16.4962,0.4775,0.167207
EEM_MeanReversion_D1_96,EEM,MeanReversion_D1,2025-10-10T00:00:00-04:00,2025-10-13 04:00:00+00:00,53.44,51.825,56.67,2025-10-17 04:00:00+00:00,54.18,time stop win,win,0.4582,0.25,13.36,0.4037,0.122285
IEMG_PrevDayBreakout_D1_100,IEMG,PrevDayBreakout_D1,2025-10-16T00:00:00-04:00,2025-10-17 04:00:00+00:00,66.52,66.15,67.26,2025-10-20 04:00:00+00:00,67.26,TP hit,win,2.0,0.25,16.63,0.0925,0.480665
