signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
SOXL_TwoDayBreakout_D1_12,SOXL,TwoDayBreakout_D1,2025-06-26 04:00:00+00:00,2025-07-02 04:00:00+00:00,25.185,20.28,0.1835,-0.268,no_slot,3,127.75,15.76,25.185,4.905
SOXL_PrevDayBreakout_D1_13,SOXL,PrevDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-01 04:00:00+00:00,25.21,23.89,-1.0,0.549267,no_slot,3,127.75,15.76,25.21,1.32
SOXL_TwoDayBreakout_D1_13,SOXL,TwoDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-03 04:00:00+00:00,25.21,22.64,0.4747,-0.268,no_slot,3,127.75,15.76,25.21,2.57
TQQQ_PrevDayBreakout_D1_13,TQQQ,PrevDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-03 04:00:00+00:00,80.95,77.8,1.2413,-1.0,no_slot,3,127.75,15.76,80.95,3.15
TQQQ_TwoDayBreakout_D1_13,TQQQ,TwoDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-03 04:00:00+00:00,80.95,76.66,0.9114,-1.0,no_slot,3,127.75,15.76,80.95,4.29
TQQQ_PrevDayBreakout_D1_14,TQQQ,PrevDayBreakout_D1,2025-06-30 04:00:00+00:00,2025-07-07 04:00:00+00:00,82.75,78.64,0.0377,-1.0,no_slot,3,127.75,15.76,82.75,4.11
TQQQ_TwoDayBreakout_D1_14,TQQQ,TwoDayBreakout_D1,2025-06-30 04:00:00+00:00,2025-07-07 04:00:00+00:00,82.75,77.8,0.0313,-1.0,no_slot,3,127.75,15.76,82.75,4.95
TSLA_MeanReversion_D1_16,TSLA,MeanReversion_D1,2025-07-02 04:00:00+00:00,2025-07-07 04:00:00+00:00,312.575,293.32,-1.0,0.5,risk_cap,1,82.09,3.45,312.575,19.255
TSLA_PrevDayBreakout_D1_17,TSLA,PrevDayBreakout_D1,2025-07-03 04:00:00+00:00,2025-07-07 04:00:00+00:00,317.9,293.32,-1.0,-0.2451,no_slot,3,134.9,9.06,317.9,24.58
TQQQ_PrevDayBreakout_D1_17,TQQQ,PrevDayBreakout_D1,2025-07-03 04:00:00+00:00,2025-07-10 04:00:00+00:00,83.49,79.81,0.2323,-0.68625,no_slot,3,134.9,9.06,83.49,3.68
SOXL_PrevDayBreakout_D1_18,SOXL,PrevDayBreakout_D1,2025-07-07 04:00:00+00:00,2025-07-11 04:00:00+00:00,25.73,24.51,1.2541,0.178217,no_slot,3,134.9,9.06,25.73,1.22
SOXL_TwoDayBreakout_D1_18,SOXL,TwoDayBreakout_D1,2025-07-07 04:00:00+00:00,2025-07-11 04:00:00+00:00,25.73,23.6,0.7183,0.114525,no_slot,3,134.9,9.06,25.73,2.13
TQQQ_TwoDayBreakout_D1_18,TQQQ,TwoDayBreakout_D1,2025-07-07 04:00:00+00:00,2025-07-11 04:00:00+00:00,83.605,79.81,0.0329,0.055467,no_slot,3,134.9,9.06,83.605,3.795
TQQQ_PrevDayBreakout_D1_18,TQQQ,PrevDayBreakout_D1,2025-07-07 04:00:00+00:00,2025-07-11 04:00:00+00:00,83.605,80.46,0.0397,-0.30074,no_slot,3,134.9,9.06,83.605,3.145
SOXL_MeanReversion_D1_19,SOXL,MeanReversion_D1,2025-07-08 04:00:00+00:00,2025-07-10 04:00:00+00:00,25.625,24.63,2.0,-0.14,no_slot,3,349.7,13.68,25.625,0.995
TQQQ_MeanReversion_D1_19,TQQQ,MeanReversion_D1,2025-07-08 04:00:00+00:00,2025-07-14 04:00:00+00:00,83.49,81.81,0.6637,-0.25,no_slot,3,349.7,13.68,83.49,1.68
